id,common_name,observed_on,place_guess,latitude,longitude,quality_grade,annotation_summary,url,life_stage,alive_dead
227452554,Atlantic Menhaden,2024-07-05 22:38:56-04:00,"Ocean Ave, Sea Bright, NJ, US",40.3589216667,-73.97538,research,,https://www.inaturalist.org/observations/227452554,,
227437002,Northern Diamondback Terrapin,2024-07-05 08:19:00-04:00,United States,38.8555643238,-74.9121773335,research,,https://www.inaturalist.org/observations/227437002,,
227344482,Northern Diamondback Terrapin,2024-07-04 12:58:52-04:00,"New Jersey, US",39.4733360462,-74.3043980469,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/227344482,Adult,Alive
227317339,Northern Diamondback Terrapin,2024-07-05 11:36:58-04:00,"New Jersey, US",39.7586268423,-74.2496275787,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/227317339,Adult,Alive
227316337,Northern Diamondback Terrapin,2024-07-05 11:29:52-04:00,"New Jersey, US",39.3951481855,-74.4980890165,research,,https://www.inaturalist.org/observations/227316337,,
227315909,Northern Diamondback Terrapin,2024-07-05 11:28:53-04:00,"New Jersey, US",39.6741579604,-74.3767801636,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/227315909,Adult,Alive
227315367,Northern Diamondback Terrapin,2024-07-05 11:28:28-04:00,"New Jersey, US",39.7395046383,-74.2320481744,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/227315367,Adult,Alive
227314503,Northern Diamondback Terrapin,2024-07-05 11:23:31-04:00,"New Jersey, US",39.7850940721,-74.2894251223,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/227314503,Adult,Alive
227313647,Northern Diamondback Terrapin,2024-07-05 11:18:26-04:00,"New Jersey, US",39.7774938394,-74.2440319889,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/227313647,Adult,Alive
227313630,Northern Diamondback Terrapin,2024-07-05 11:10:28-04:00,"New Jersey, US",39.2381922551,-74.5378111861,research,,https://www.inaturalist.org/observations/227313630,,
227311689,Northern Diamondback Terrapin,2024-07-05 11:07:19-04:00,"New Jersey, US",39.6309693738,-74.3517830374,research,"Life Stage: Juvenile, Alive or Dead: Dead",https://www.inaturalist.org/observations/227311689,Juvenile,Dead
227311575,Northern Diamondback Terrapin,2024-07-05 11:01:12-04:00,"New Jersey, US",39.2972428353,-74.5822441215,research,,https://www.inaturalist.org/observations/227311575,,
227310147,Northern Diamondback Terrapin,2024-07-05 10:58:58-04:00,"New Jersey, US",39.678495425,-74.3299906814,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/227310147,Adult,Alive
227310029,Northern Diamondback Terrapin,2024-07-05 10:56:50-04:00,"New Jersey, US",39.71244321,-74.295149288,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/227310029,Adult,Alive
227307016,Northern Diamondback Terrapin,2024-07-05 10:36:55-04:00,"New Jersey, US",39.2261154246,-74.4247517173,research,,https://www.inaturalist.org/observations/227307016,,
227305618,Northern Diamondback Terrapin,2024-07-05 10:34:15-04:00,"New Jersey, US",39.610092856,-74.3455024653,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/227305618,Adult,Alive
227305605,Northern Diamondback Terrapin,2024-07-05 10:26:37-04:00,"New Jersey, US",39.2650325202,-74.4375018498,research,,https://www.inaturalist.org/observations/227305605,,
227305565,Northern Diamondback Terrapin,2024-07-05 10:33:53-04:00,"New Jersey, US",39.6904604794,-74.3195490498,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/227305565,Adult,Alive
227303624,Northern Diamondback Terrapin,2024-07-05 10:23:52-04:00,"New Jersey, US",39.7803414085,-74.2073977315,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/227303624,Adult,Alive
227302944,Northern Diamondback Terrapin,2024-07-05 10:20:14-04:00,"New Jersey, US",39.6362905165,-74.3834298895,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/227302944,Adult,Alive
227302183,Northern Diamondback Terrapin,2024-07-05 10:09:09-04:00,"New Jersey, US",39.2503892347,-74.4943225348,research,,https://www.inaturalist.org/observations/227302183,,
227301501,Northern Diamondback Terrapin,2024-07-05 10:12:21-04:00,"New Jersey, US",39.7544569877,-74.3991395576,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/227301501,Adult,Alive
227299556,Northern Diamondback Terrapin,2024-07-05 10:00:52-04:00,"New Jersey, US",39.730505619,-74.2411888872,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/227299556,Adult,Alive
227298943,Northern Diamondback Terrapin,2024-07-05 09:56:57-04:00,"New Jersey, US",39.708556096,-74.3584117844,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/227298943,Adult,Alive
227297536,Northern Diamondback Terrapin,2024-07-05 09:41:03-04:00,"New Jersey, US",39.2545556429,-74.5763458863,research,,https://www.inaturalist.org/observations/227297536,,
227295068,Northern Diamondback Terrapin,2024-07-05 09:25:20-04:00,"New Jersey, US",39.35954139,-74.5796538345,research,,https://www.inaturalist.org/observations/227295068,,
227278767,Northern Diamondback Terrapin,2024-07-05 07:19:49-04:00,"New Jersey, US",39.2201813977,-74.5131651106,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/227278767,Adult,Alive
227143151,Northern Diamondback Terrapin,2024-07-04 14:09:27-04:00,"New Jersey, US",39.2246824733,-74.4765050224,research,,https://www.inaturalist.org/observations/227143151,,
227142582,Northern Diamondback Terrapin,2024-07-04 13:39:10-04:00,"New Jersey, US",39.2806027596,-74.4943692792,research,,https://www.inaturalist.org/observations/227142582,,
227136595,Northern Diamondback Terrapin,2024-07-04 13:37:20-04:00,"New Jersey, US",39.36634556,-74.5105778579,research,,https://www.inaturalist.org/observations/227136595,,
227136142,Northern Diamondback Terrapin,2024-07-04 13:40:10-04:00,"New Jersey, US",39.2836423277,-74.422700313,research,,https://www.inaturalist.org/observations/227136142,,
227132862,Northern Diamondback Terrapin,2024-07-04 13:24:40-04:00,"New Jersey, US",39.2994195147,-74.4300095592,research,,https://www.inaturalist.org/observations/227132862,,
227092368,Northern Diamondback Terrapin,2023-06-12 18:52:31-04:00,"New Jersey, US",39.5856658989,-74.3568653459,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/227092368,Adult,Alive
227092328,Northern Diamondback Terrapin,2023-06-12 18:55:18-04:00,"New Jersey, US",39.5542397799,-74.2683859263,research,Alive or Dead: Cannot Be Determined,https://www.inaturalist.org/observations/227092328,,Cannot
227092301,Northern Diamondback Terrapin,2023-06-12 19:30:46-04:00,"New Jersey, US",39.5822696934,-74.25005786,research,,https://www.inaturalist.org/observations/227092301,,
226809594,Northern Diamondback Terrapin,2024-07-02 21:48:29-04:00,"New Jersey, US",39.4941518208,-74.2108115485,research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/226809594,Adult,Dead
226805534,Northern Diamondback Terrapin,2024-07-01 08:14:31-04:00,"New Jersey, US",39.4188995668,-74.2615312767,research,,https://www.inaturalist.org/observations/226805534,,
226805418,Northern Diamondback Terrapin,2024-07-01 08:10:42-04:00,"New Jersey, US",39.4182690715,-74.3700885901,research,,https://www.inaturalist.org/observations/226805418,,
226799901,Northern Diamondback Terrapin,2024-06-27 08:11:51-04:00,"New Jersey, US",39.2461367889,-74.5518059877,research,,https://www.inaturalist.org/observations/226799901,,
226742784,Northern Diamondback Terrapin,2024-07-02 15:22:10-04:00,"Cape May County, US-NJ, US",39.0455123235,-74.7086229939,research,,https://www.inaturalist.org/observations/226742784,,
226736435,Northern Diamondback Terrapin,2024-07-02 14:49:25-04:00,"New Jersey, US",39.2155327538,-74.4864412886,research,,https://www.inaturalist.org/observations/226736435,,
226735984,Northern Diamondback Terrapin,2024-07-02 14:46:22-04:00,"New Jersey, US",39.3814915246,-74.5520964001,research,,https://www.inaturalist.org/observations/226735984,,
226698611,Northern Diamondback Terrapin,2024-07-01 12:49:09-04:00,"New Jersey, US",39.4476622234,-74.3741932489,research,,https://www.inaturalist.org/observations/226698611,,
226698556,Northern Diamondback Terrapin,2024-07-01 12:35:15-04:00,"New Jersey, US",39.5881223555,-74.3201088752,research,,https://www.inaturalist.org/observations/226698556,,
226674591,Atlantic Menhaden,2024-07-01 14:00:33-04:00,"Wills Hole Thoroughfare, Point Pleasant Beach, NJ, US",40.1006583333,-74.0494166667,research,,https://www.inaturalist.org/observations/226674591,,
226673742,Atlantic Menhaden,2024-07-01 16:32:10-04:00,"Shark River, Belmar, NJ, US",40.1872,-74.01116945,research,,https://www.inaturalist.org/observations/226673742,,
226653682,Northern Diamondback Terrapin,2024-07-02 06:50:59-04:00,"New Jersey, US",39.2194314337,-74.4273934237,research,,https://www.inaturalist.org/observations/226653682,,
226528821,Northern Diamondback Terrapin,2024-07-01 12:22:00-04:00,"New Jersey, US",39.4841477569,-74.5510983229,research,,https://www.inaturalist.org/observations/226528821,,
226528815,Northern Diamondback Terrapin,2024-07-01 12:21:00-04:00,"New Jersey, US",39.4470523784,-74.4221458245,research,,https://www.inaturalist.org/observations/226528815,,
226528812,Northern Diamondback Terrapin,2024-07-01 12:17:00-04:00,"New Jersey, US",39.4067739144,-74.4751594074,research,,https://www.inaturalist.org/observations/226528812,,
226528808,Northern Diamondback Terrapin,2024-07-01 11:14:00-04:00,"New Jersey, US",39.4145829739,-74.5922106401,research,,https://www.inaturalist.org/observations/226528808,,
226446331,Northern Diamondback Terrapin,2024-07-01 10:40:30-04:00,"New Jersey, US",39.5032213963,-74.3249199201,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/226446331,Adult,Alive
226346077,Northern Diamondback Terrapin,2024-06-22 14:43:00-04:00,"New Jersey, US",39.5283617028,-74.2652702276,research,,https://www.inaturalist.org/observations/226346077,,
226309693,Northern Diamondback Terrapin,2024-06-30 18:19:58-04:00,"New Jersey, US",39.4687056492,-74.2051361648,research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/226309693,Adult,Dead
226298077,Northern Diamondback Terrapin,2024-06-30 17:33:44-04:00,"New Jersey, US",39.5931255116,-74.2841782727,research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/226298077,Adult,Dead
226296898,Northern Diamondback Terrapin,2024-06-30 17:28:49-04:00,"New Jersey, US",39.4651189436,-74.3459333334,research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/226296898,Adult,Dead
226296320,Northern Diamondback Terrapin,2024-06-30 17:09:33-04:00,"New Jersey, US",39.3462612422,-74.5526889601,research,,https://www.inaturalist.org/observations/226296320,,
226294079,Northern Diamondback Terrapin,2024-06-30 16:54:42-04:00,"New Jersey, US",39.2668908546,-74.5368322658,research,,https://www.inaturalist.org/observations/226294079,,
226293765,Northern Diamondback Terrapin,2024-06-30 16:42:57-04:00,"New Jersey, US",39.3147596717,-74.4522942813,research,,https://www.inaturalist.org/observations/226293765,,
226293248,Northern Diamondback Terrapin,2024-06-30 16:32:35-04:00,"New Jersey, US",39.3769885475,-74.4784067875,research,,https://www.inaturalist.org/observations/226293248,,
226292695,Northern Diamondback Terrapin,2024-06-30 16:32:30-04:00,"New Jersey, US",39.251590368,-74.4639651209,research,,https://www.inaturalist.org/observations/226292695,,
226276850,Northern Diamondback Terrapin,2024-06-30 16:07:59-04:00,"New Jersey, US",39.4918701776,-74.5885436088,research,,https://www.inaturalist.org/observations/226276850,,
226269921,Northern Diamondback Terrapin,2024-06-30 15:42:12-04:00,"New Jersey, US",39.3204567892,-74.5177403655,research,,https://www.inaturalist.org/observations/226269921,,
226265715,Northern Diamondback Terrapin,2024-06-30 15:26:35-04:00,"New Jersey, US",39.2003949292,-74.5149217289,research,,https://www.inaturalist.org/observations/226265715,,
226262124,Northern Diamondback Terrapin,2024-06-30 15:14:27-04:00,"New Jersey, US",39.5752602945,-74.3864010173,research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/226262124,Adult,Dead
226253332,Northern Diamondback Terrapin,2024-06-30 14:35:46-04:00,"New Jersey, US",39.402137033,-74.3597871835,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/226253332,Adult,Alive
226252825,Northern Diamondback Terrapin,2024-06-30 14:33:38-04:00,"New Jersey, US",39.5947900975,-74.3914947631,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/226252825,Adult,Alive
226251600,Northern Diamondback Terrapin,2024-06-30 14:28:03-04:00,"New Jersey, US",39.4272333561,-74.2381148692,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/226251600,Adult,Alive
226250862,Northern Diamondback Terrapin,2024-06-30 14:25:05-04:00,"New Jersey, US",39.5230747972,-74.2890114024,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/226250862,Adult,Alive
226249414,Northern Diamondback Terrapin,2024-06-30 14:19:34-04:00,"New Jersey, US",39.4847046839,-74.3942790899,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/226249414,Adult,Alive
226245767,Northern Diamondback Terrapin,2024-06-30 14:07:42-04:00,"New Jersey, US",39.4748374541,-74.2612426226,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/226245767,Adult,Alive
226244993,Northern Diamondback Terrapin,2024-06-30 14:04:06-04:00,"New Jersey, US",39.5690248293,-74.2210256097,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/226244993,Adult,Alive
226244270,Northern Diamondback Terrapin,2024-06-30 14:02:11-04:00,"New Jersey, US",39.5024273608,-74.3606280522,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/226244270,Adult,Alive
226243132,Northern Diamondback Terrapin,2024-06-30 13:58:22-04:00,"New Jersey, US",39.4450303903,-74.2003740284,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/226243132,Adult,Alive
226235430,Northern Diamondback Terrapin,2024-06-30 13:28:58-04:00,"New Jersey, US",39.5953086629,-74.3139843886,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/226235430,Adult,Alive
226234794,Northern Diamondback Terrapin,2024-06-30 13:27:13-04:00,"New Jersey, US",39.5158359307,-74.310137167,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/226234794,Adult,Alive
226233207,Northern Diamondback Terrapin,2024-06-30 13:21:38-04:00,"New Jersey, US",39.4796535538,-74.2016018917,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/226233207,Adult,Alive
226231992,Northern Diamondback Terrapin,2024-06-30 13:17:10-04:00,"New Jersey, US",39.5286033244,-74.3994603274,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/226231992,Adult,Alive
226230944,Northern Diamondback Terrapin,2024-06-30 13:13:01-04:00,"New Jersey, US",39.5362818596,-74.2125008738,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/226230944,Adult,Alive
226230602,Northern Diamondback Terrapin,2024-06-30 13:11:19-04:00,"New Jersey, US",39.5317402898,-74.3699170401,research,"Life Stage: Adult, Alive or Dead: Cannot Be Determined",https://www.inaturalist.org/observations/226230602,Adult,Cannot
